"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"38","ENSMUSG00000037474",8.78073456101468,2.40774597076037,0.691997460683021,3.47941445967715,0.000502510764429809,0.00471400080758672,"Dtl"
"39","ENSMUSG00000090165",30.0968355585403,1.72672359207854,0.483065631012589,3.57451137324556,0.000350882561248348,0.00365152386746931,"Ugt1a10"
"40","ENSMUSG00000054545",21.8376700676433,-1.49985464048657,0.312155178003058,-4.80483665233924,1.54877897937851e-06,5.12235871267982e-05,"Ugt1a6a"
"41","ENSMUSG00000081984",13.0170571941412,1.81697876837988,0.432003657647204,4.20593376055096,2.60006384974503e-05,0.000492770527927801,"Dnajb3"
"42","ENSMUSG00000040170",5027.54843575909,-1.40206292845335,0.200972083650143,-6.97640638932767,3.02825950567406e-12,5.10791672119573e-10,"Fmo2"
"43","ENSMUSG00000026691",21.3475836784179,-2.07298232471907,0.325641779585624,-6.36583649480396,1.94228254022377e-10,2.35411622135744e-08,"Fmo3"
"44","ENSMUSG00000054387",618.041241187721,-1.00322477084622,0.283652405859221,-3.53681037115591,0.000404990334551196,0.00404610531177234,"Mdm4"
"45","ENSMUSG00000026126",318.35149821534,1.44371576536213,0.270653702062093,5.33418074226419,9.59768883639279e-08,4.8205166187947e-06,"Ptpn18"
"46","ENSMUSG00000084333",7.85963033316051,1.29642067018467,0.506169861324438,2.56123639363368,0.0104300359811414,0.0424691929781299,"Gm11599"
"47","ENSMUSG00000048126",400.443617136179,1.21083443297266,0.256316824051659,4.72397564011882,2.31278132454364e-06,7.08740433686342e-05,"Col6a3"
"48","ENSMUSG00000026304",1809.01190970049,1.12554780683172,0.345633887236074,3.25647411436528,0.00112805215766032,0.00844412119940924,"Rab17"
"49","ENSMUSG00000026639",95.4352860925199,1.12761860492641,0.372005032346714,3.03119180354381,0.0024359045635646,0.0148137709711603,"Lamb3"
"50","ENSMUSG00000070645",3279.04119393373,1.76757329245528,0.149037604571702,11.8599148016023,1.91169549045795e-32,7.73892568447187e-29,"Ren1"
"51","ENSMUSG00000016194",2842.94290565607,1.04344456759126,0.237161448157895,4.3997225337255,1.08389376569817e-05,0.000247061866120457,"Hsd11b1"
"52","ENSMUSG00000009633",968.615130821421,1.01132079696116,0.250806829329163,4.03226977377831,5.52407219476262e-05,0.000877343702891462,"G0s2"
"53","ENSMUSG00000016179",45.312343381387,1.32288903861702,0.321486396098836,4.11491451790798,3.87322926824537e-05,0.00066155142715573,"Camk1g"
"54","ENSMUSG00000096929",60.9037407038951,-1.19420934588142,0.425041416520106,-2.80963054296834,0.00495984000869181,0.0248004253003782,"A330023F24Rik"
"55","ENSMUSG00000034353",39.4154573375613,1.09629728955807,0.372006460888824,2.94698454144781,0.00320889244632367,0.0180437754363001,"Ramp1"
"56","ENSMUSG00000102389",25.2032612553241,1.28846904563563,0.362415607828012,3.55522504496298,0.000377655701832481,0.00386457485378728,NA
